[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-catalog/view/base/templates/js/components.phtml' in module: '' block's name: 'head.components' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/js/cookie_status.phtml' in module: '' block's name: 'cookie-status-check' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/js/cookie.phtml' in module: '' block's name: 'js_cookies' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/notices.phtml' in module: 'Magento_Theme' block's name: 'global_notices' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-cookie/view/frontend/templates/html/notices.phtml' in module: 'Magento_Cookie' block's name: 'cookie_notices' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-cookie/view/base/templates/html/cookie.phtml' in module: '' block's name: 'cookie_config' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-ui/view/base/templates/logger.phtml' in module: 'Magento_Ui' block's name: 'logger' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-ui/view/base/templates/wysiwyg/active_editor.phtml' in module: 'Magento_Ui' block's name: 'theme.active.editor' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-login-as-customer-frontend-ui/view/frontend/templates/html/notices.phtml' in module: '' block's name: 'login-as-customer-notice' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/dotmailer/dotmailer-magento2-extension/view/frontend/templates/email/tracking_code.phtml' in module: 'Dotdigitalgroup_Email' block's name: 'ddg.checkout.tag' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/skip.phtml' in module: '' block's name: 'skip_to_content' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-directory/view/frontend/templates/currency.phtml' in module: 'Magento_Directory' block's name: 'currency' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-store/view/frontend/templates/switch/languages.phtml' in module: 'Magento_Store' block's name: 'store_language' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/header.phtml' in module: 'Magento_Theme' block's name: 'header' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/account/customer.phtml' in module: 'Magento_Customer' block's name: 'customer' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-customer/view/frontend/templates/account/link/authorization.phtml' in module: 'Magento_Customer' block's name: 'authorization-link-login' [] []
[2021-03-16 21:06:02] main.CRITICAL: Invalid template file: 'C:/xampp/htdocs/CompassBox/vendor/magento/module-theme/view/frontend/templates/html/header/logo.phtml' in module: 'Magento_Theme' block's name: 'logo' [] []
